lakemaxP,lakeminP,airmaxP,airminP,solarP,lairdiff,airdiff,lon,lat,relationH,relationP
12.74616667,2.331686207,23.82188232,-0.831314899,270.5436333,11.07571565,24.65319722,34.25,46.25,0,0
12.70206667,2.289734483,23.81625362,-0.63930527,271.7826023,11.11418695,24.45555889,34.75,46.25,0,0
12.63093333,2.357524138,24.13192873,0.921951929,275.0235452,11.5009954,23.2099768,35.25,46.25,0,0
12.58153333,2.098103448,24.79759748,0.099630701,276.6761744,12.21606415,24.69796678,38.25,46.25,0,0
12.61816667,2.161782759,24.24361637,-1.166177465,267.690756,11.6254497,25.40979384,38.75,46.25,0,1
12.50013333,2.155648276,24.16839568,-1.466428756,262.9099249,11.66826235,25.63482444,39.25,46.25,0,1
12.40466667,2.133513793,23.99245636,-1.757700043,260.5676568,11.58778969,25.7501564,39.75,46.25,0,1
12.39183333,2.097703448,24.07437751,-1.897681454,260.4402341,11.68254418,25.97205896,40.25,46.25,0,1
12.37246667,2.072744828,24.20471161,-2.1146785,260.3357065,11.83224494,26.31939011,40.75,46.25,0,1
12.41506667,2.065268966,24.48370733,-2.20804645,260.2437399,12.06864066,26.69175378,41.25,46.25,0,1
12.45443333,2.072637931,24.68696978,-2.188486133,260.2600332,12.23253645,26.87545591,41.75,46.25,0,1
12.47886667,2.07992069,24.8657261,-2.238130702,259.7551133,12.38685943,27.1038568,42.25,46.25,0,1
12.4698,2.08362069,25.06819768,-2.298167553,258.4569289,12.59839768,27.36636523,42.75,46.25,0,1
12.49426667,2.024534483,25.32032256,-2.700049776,260.1300996,12.82605589,28.02037234,43.25,46.25,0,1
12.4629,1.92212069,25.34969709,-3.174657064,262.3049749,12.88679709,28.52435415,43.75,46.25,0,0
12.3692,1.850813793,25.26898724,-3.444388578,262.6303147,12.89978724,28.71337582,44.25,46.25,0,0
12.46363333,1.843986207,25.77720998,-3.363079087,263.2702348,13.31357665,29.14028907,44.75,46.25,0,1
12.69153333,1.9618,26.34903119,-3.218940581,264.2567689,13.65749786,29.56797177,45.75,46.25,0,0
12.53846667,1.820282759,26.18163144,-3.650271892,264.8617571,13.64316477,29.83190333,47.25,46.25,0,0
12.55646667,1.874441379,26.10874668,-3.684447808,263.865209,13.55228001,29.79319449,47.75,46.25,0,0
12.6757,1.945106897,25.91042943,-3.783491287,266.5077619,13.23472943,29.69392072,48.25,46.25,0,0
12.69243333,1.870568966,25.92899757,-3.739465359,270.0061377,13.23656424,29.66846293,48.75,46.25,0,0
12.54436667,1.749996552,26.49749244,-2.729001176,269.5051254,13.95312577,29.22649362,49.25,46.25,0,0
12.4833,2.780174194,20.50709829,5.323281158,248.0945334,8.02379829,15.18381713,0.25,45.75,0,1
12.1765,2.782993548,19.8936991,4.619507001,245.7320065,7.7171991,15.2741921,0.75,45.75,0,1
12.08416667,2.777435484,19.3351604,3.938416493,245.3148382,7.25099373,15.39674391,1.25,45.75,0,0
12.02406667,2.77026129,19.09265681,3.695391666,244.9177454,7.06859014,15.39726514,1.75,45.75,0,1
11.63476667,2.71253871,17.65853597,2.207506053,245.5304793,6.0237693,15.45102992,2.25,45.75,0,1
11.6201,2.687751613,17.31363721,1.633444072,247.4391935,5.69353721,15.68019314,2.75,45.75,0,0
11.7541,2.690422581,17.98787273,1.302405292,244.0945386,6.23377273,16.68546744,3.75,45.75,0,0
12.05286667,2.716129032,19.07033771,1.908573217,247.1796505,7.01747104,17.16176449,4.25,45.75,0,0
12.4555,2.759987097,21.04410771,3.061285241,254.0509244,8.58860771,17.98282247,4.75,45.75,0,1
12.60243333,2.7469,21.86534144,3.181695908,253.9142265,9.26290811,18.68364553,5.25,45.75,1,1
12.4051,2.684132258,19.8716986,1.322572606,250.9882797,7.4665986,18.54912599,5.75,45.75,0,1
11.78833333,2.383837931,17.37962943,-2.013731612,247.2838048,5.5912961,19.39336104,6.25,45.75,0,0
9.96442,1.810958621,12.23534996,-8.105200301,254.3339361,2.27092996,20.34055026,7.75,45.75,0,0
11.33806667,1.913851724,14.86921393,-4.652199694,257.2202749,3.53114726,19.52141362,8.25,45.75,0,0
13.0116,2.717254839,23.05971913,3.192639506,254.9994625,10.04811913,19.86707962,8.75,45.75,0,1
12.6447,2.653316129,22.03493011,2.170915751,252.1481962,9.39023011,19.86401436,9.25,45.75,0,1
12.4058,2.534344828,20.07859971,-0.069517271,248.1565407,7.67279971,20.14811698,9.75,45.75,0,0
12.1817,2.542693103,19.24703144,-0.284668696,240.7491442,7.06533144,19.53170014,10.25,45.75,0,0
12.3707,2.632193548,20.02154845,0.92545838,238.0606335,7.65084845,19.09609007,10.75,45.75,0,0
12.70506667,2.61333871,21.30124807,1.203975307,246.0569217,8.5961814,20.09727276,11.75,45.75,0,1
13.0738,2.698877419,23.67346739,3.269204223,252.4336103,10.59966739,20.40426317,12.25,45.75,0,1
13.3146,2.690248387,23.81082514,3.721850453,260.1790942,10.49622514,20.08897469,12.75,45.75,0,1
13.3328,2.748841935,24.10989163,5.946706134,261.2778269,10.77709163,18.1631855,13.25,45.75,0,1
12.79786667,2.717535484,21.95834681,3.37452734,258.7014981,9.16048014,18.58381947,13.75,45.75,1,1
12.4513,2.63673871,22.07307231,0.537261746,244.3322276,9.62177231,21.53581056,15.75,45.75,0,1
12.59843333,2.639835484,22.56255278,0.853239735,246.1026479,9.96411945,21.70931305,16.25,45.75,0,1
12.7034,2.633051613,22.43276442,0.910337778,247.5320082,9.72936442,21.52242664,16.75,45.75,0,0
12.54556667,2.619367742,21.58574109,0.536686453,247.6401571,9.04017442,21.04905464,17.25,45.75,0,1
12.59846667,2.614925806,21.85509787,0.416126465,248.1964047,9.2566312,21.43897141,17.75,45.75,0,1
12.6791,2.612070968,22.13674692,0.444955421,249.2302535,9.45764692,21.6917915,18.25,45.75,1,1
12.74406667,2.612303226,22.43309359,0.429370549,249.5433634,9.68902692,22.00372304,18.75,45.75,0,1
12.77566667,2.604406452,22.56483277,0.301754127,250.5515193,9.7891661,22.26307864,19.25,45.75,0,0
12.80363333,2.60233871,22.78623579,0.254104616,250.6431789,9.98260246,22.53213117,20.25,45.75,1,1
11.85433333,2.424051724,18.83505053,-1.564095734,238.3252143,6.9807172,20.39914626,22.75,45.75,0,0
12.30656667,2.345227586,22.51650552,-1.311332914,244.6151871,10.20993885,23.82783843,27.25,45.75,0,0
12.4892,2.36667931,23.1521703,-1.223975237,246.589726,10.6629703,24.37614554,27.75,45.75,0,1
12.5522,2.350772414,23.13147445,-1.217065161,250.7933134,10.57927445,24.34853961,28.25,45.75,0,1
12.50476667,2.330758621,22.9709045,-1.180130932,252.5637019,10.46613783,24.15103543,28.75,45.75,0,0
12.58516667,2.371762069,23.11886314,-0.770183017,254.7545702,10.53369647,23.88904616,29.25,45.75,0,0
12.59026667,2.365003448,23.21989266,0.166934411,259.6310416,10.62962599,23.05295825,29.75,45.75,0,0
12.97623333,2.653751724,23.52872943,1.925316511,281.3034161,10.5524961,21.60341292,32.75,45.75,0,0
13.18746667,2.596906897,24.15421379,0.969072699,278.6464866,10.96674712,23.18514109,33.25,45.75,0,0
13.09206667,2.566037931,23.92738494,0.684444972,277.6428679,10.83531827,23.24293997,33.75,45.75,0,1
13.07323333,2.53652069,24.08308587,0.168036235,274.6556826,11.00985254,23.91504964,34.25,45.75,0,1
12.98263333,2.522224138,24.19000921,0.773383848,274.9535401,11.20737588,23.41662536,34.75,45.75,0,0
12.8731,2.324882759,24.60777635,0.641795657,277.8839205,11.73467635,23.96598069,37.75,45.75,0,0
12.9791,2.405744828,24.35990293,-0.188570199,271.7360607,11.38080293,24.54847313,38.25,45.75,0,0
12.8424,2.3545,24.48781407,-0.386081599,266.9329125,11.64541407,24.87389567,38.75,45.75,0,0
12.70456667,2.305062069,24.35728702,-0.624728644,263.7477479,11.65272035,24.98201566,39.25,45.75,0,0
12.6145,2.265165517,24.20141804,-0.920173265,262.4997527,11.58691804,25.12159131,39.75,45.75,0,0
12.61916667,2.245993103,24.15928004,-1.165465553,261.9966957,11.54011337,25.32474559,40.25,45.75,0,0
12.60123333,2.232593103,24.29870714,-1.374667631,261.2665766,11.69747381,25.67337477,40.75,45.75,0,0
12.61013333,2.232244828,24.53612704,-1.496099976,260.4574404,11.92599371,26.03222702,41.25,45.75,0,1
12.59296667,2.220937931,24.77914368,-1.526278257,259.7122056,12.18617701,26.30542194,41.75,45.75,0,1
12.56083333,2.18002069,24.86082866,-1.753586703,259.593327,12.29999533,26.61441536,42.25,45.75,0,1
12.53946667,2.125248276,24.9158538,-2.159943172,259.9994601,12.37638713,27.07579697,42.75,45.75,0,1
12.67353333,2.138544828,25.55045513,-2.377905301,262.1175058,12.8769218,27.92836043,43.75,45.75,0,1
12.6517,2.070231034,25.79690342,-2.56763496,262.8160615,13.14520342,28.36453838,44.25,45.75,0,1
12.6154,1.997234483,25.7731279,-2.903936415,263.9406983,13.1577279,28.67706432,44.75,45.75,0,0
12.77116667,2.072648276,26.23253602,-2.664105485,264.3465746,13.46136935,28.89664151,45.25,45.75,0,0
12.8003,2.045703448,26.45104703,-2.682470891,265.1901154,13.65074703,29.13351792,46.75,45.75,0,0
12.8554,2.089606897,26.29001167,-2.665773724,266.4918308,13.43461167,28.95578539,47.25,45.75,0,0
12.77306667,2.0681,26.00047691,-2.409757816,267.0727074,13.22741024,28.41023473,47.75,45.75,0,0
12.73893333,2.029689655,26.1229096,-2.024179911,269.5663032,13.38397627,28.14708951,48.25,45.75,0,0
12.82763333,2.832309677,20.82410499,7.986531804,263.588786,7.99647166,12.83757319,-1.25,45.25,0,1
12.76163333,2.7895,21.09814196,5.60805514,250.7008112,8.33650863,15.49008682,0.25,45.25,0,1
12.54676667,2.786645161,20.78471122,5.029209795,250.2507579,8.23794455,15.75550143,0.75,45.25,0,1
12.2831,2.768074194,19.68259211,3.816968445,251.0924858,7.39949211,15.86562367,1.75,45.25,0,0
12.14796667,2.758432258,18.42760654,2.862254075,252.9617846,6.27963987,15.56535247,2.25,45.25,0,0
11.51696667,2.650070968,16.35765307,0.650173443,255.8768052,4.8406864,15.70747963,2.75,45.25,0,0
11.97583333,2.695129032,18.12439287,1.483691539,258.0912782,6.14855954,16.64070133,4.25,45.25,0,0
12.3725,2.764012903,20.45077871,2.749877788,261.858861,8.07827871,17.70090092,4.75,45.25,0,1
11.95266667,2.548558621,17.49040078,-1.187929586,258.3310342,5.53773411,18.67833037,5.75,45.25,0,1
9.87831,1.817144828,10.8859827,-9.607356442,264.2691418,1.0076727,20.49333914,6.75,45.25,0,0
9.66503,1.825955172,11.22091024,-9.165234853,251.1949704,1.55588024,20.38614509,7.25,45.25,0,0
11.03566667,1.970955172,15.46609128,-4.537757576,247.9416309,4.43042461,20.00384886,7.75,45.25,0,1
13.18953333,2.701316129,23.6526139,2.398355978,260.3553471,10.46308057,21.25425792,8.25,45.25,0,1
13.67526667,2.713790323,25.39533021,3.110551605,267.3532326,11.72006354,22.28477861,9.25,45.25,0,1
13.66493333,2.714496774,24.95006005,3.100278987,267.5366725,11.28512672,21.84978106,9.75,45.25,0,1
13.6991,2.720125806,25.10082256,3.253549793,267.5963358,11.40172256,21.84727277,10.25,45.25,0,1
13.69613333,2.715958065,24.98504078,3.306283931,266.083445,11.28890745,21.67875685,10.75,45.25,0,1
13.65516667,2.712090323,24.8744538,3.206508754,265.9504173,11.21928713,21.66794505,11.25,45.25,0,1
13.7136,2.77283871,24.40959612,5.544205911,268.4906535,10.69599612,18.86539021,12.25,45.25,1,1
12.33403333,2.635245161,20.09606728,0.433174977,256.4411466,7.76203395,19.6628923,14.75,45.25,0,1
12.42683333,2.659674194,20.53673931,0.447441289,252.2782191,8.10990598,20.08929802,15.25,45.25,0,1
12.7049,2.666,21.99537895,1.148762367,249.7115095,9.29047895,20.84661658,15.75,45.25,0,1
12.69903333,2.656396774,22.01468182,0.869640344,247.6725898,9.31564849,21.14504148,16.75,45.25,0,1
12.86833333,2.641525806,22.57362792,0.642836178,248.9387621,9.70529459,21.93079174,18.25,45.25,0,0
12.86693333,2.62286129,22.69361112,0.550343808,250.5600171,9.82667779,22.14326731,18.75,45.25,0,0
12.8857,2.614570968,22.9460296,0.448617015,251.7679263,10.0603296,22.49741259,20.25,45.25,0,0
12.88933333,2.614106452,22.82893682,0.444053533,252.0354871,9.93960349,22.38488329,20.75,45.25,0,0
11.50993333,2.264027586,18.06824655,-3.306747742,236.2955438,6.55831322,21.37499429,24.75,45.25,0,0
12.74956667,2.3907,23.61340081,-0.879428883,250.9231586,10.86383414,24.49282969,27.25,45.25,1,1
12.8811,2.430417241,23.69701338,-0.717170756,254.8040645,10.81591338,24.41418414,27.75,45.25,0,1
12.8958,2.447641379,23.7416243,-0.605943855,255.7536562,10.8458243,24.34756816,28.25,45.25,1,1
12.7697,2.431958621,23.08784141,-0.476703769,258.6039739,10.31814141,23.56454518,28.75,45.25,0,1
12.9877,2.512651724,23.41663312,0.16708701,264.0245392,10.42893312,23.24954611,29.25,45.25,0,1
13.0995,2.559013793,23.60648894,1.321462575,271.8318418,10.50698894,22.28502637,29.75,45.25,0,1
13.19963333,2.746377419,24.00942657,2.74436919,280.3399675,10.80979324,21.26505738,32.75,45.25,0,0
13.0534,2.702716129,23.54442635,2.160305747,274.7090327,10.49102635,21.3841206,33.25,45.25,0,1
13.1003,2.673051613,23.82934088,1.476318935,271.3362478,10.72904088,22.35302195,33.75,45.25,0,0
12.91593333,2.595855172,23.3015822,0.300262076,270.5763329,10.38564887,23.00132012,34.75,45.25,0,1
13.13276667,2.674883871,24.21552256,1.746855257,279.0039247,11.08275589,22.4686673,35.25,45.25,0,1
13.22516667,2.702658065,24.38934897,2.202224963,286.0909926,11.1641823,22.18712401,35.75,45.25,0,0
13.3732,2.707106452,24.46550192,1.972660827,286.9283466,11.09230192,22.49284109,36.25,45.25,0,1
12.97256667,2.765835484,24.00080465,2.840552278,283.1493049,11.02823798,21.16025237,36.75,45.25,0,0
12.83376667,2.497851724,24.45231405,1.874699342,279.9738641,11.61854738,22.57761471,37.25,45.25,0,0
13.12713333,2.472931034,24.75027632,0.868954913,276.456097,11.62314299,23.88132141,37.75,45.25,0,0
13.19216667,2.595027586,24.66573066,0.699616024,268.8423069,11.47356399,23.96611464,38.25,45.25,0,0
13.01336667,2.53252069,24.64256063,0.450315562,265.3597351,11.62919396,24.19224507,38.75,45.25,0,0
12.9357,2.461948276,24.51500478,0.210474653,264.7850432,11.57930478,24.30453013,39.25,45.25,0,1
12.747,2.333386207,24.2662961,-0.511617937,264.0409162,11.5192961,24.77791404,39.75,45.25,0,0
12.73323333,2.315217241,24.1254383,-0.847065541,263.0414899,11.39220497,24.97250384,40.25,45.25,0,0
12.4218,2.262675862,23.39215081,-1.782062486,258.5933679,10.97035081,25.1742133,41.75,45.25,0,1
12.54963333,2.259013793,24.44009433,-2.113001299,257.3689751,11.890461,26.55309563,42.75,45.25,0,0
12.53883333,2.221458621,24.61717021,-2.388425387,257.5966598,12.07833688,27.0055956,43.25,45.25,0,0
12.6158,2.235334483,24.96301932,-2.506700605,259.1575709,12.34721932,27.46971993,43.75,45.25,0,0
12.91466667,2.2734,26.06858415,-2.076809757,262.8574422,13.15391748,28.14539391,44.75,45.25,0,1
13.0297,2.278165517,26.51251527,-1.860100347,264.2050366,13.48281527,28.37261562,45.25,45.25,0,1
13.04246667,2.284144828,26.42975149,-1.79507329,264.8500054,13.38728482,28.22482478,45.75,45.25,0,0
13.0381,2.249268966,26.48109134,-1.740646779,265.7483089,13.44299134,28.22173812,46.75,45.25,0,1
12.8729,2.222210345,26.42815221,-0.786212416,272.9119443,13.55525221,27.21436463,47.75,45.25,0,0
12.98796667,2.848064516,20.92247443,8.34003535,261.8040323,7.93450776,12.58243908,-1.25,44.75,0,1
13.03276667,2.811167742,21.58827788,6.221296853,251.5063756,8.55551121,15.36698103,-0.25,44.75,0,1
13.02253333,2.800387097,21.67612099,5.837565892,251.5632034,8.65358766,15.8385551,0.25,44.75,0,1
13.01706667,2.791887097,21.66049664,5.577721873,253.726666,8.64342997,16.08277477,0.75,44.75,0,1
12.44373333,2.768567742,19.63852482,3.586410561,259.3946063,7.19479149,16.05211426,2.25,44.75,0,0
12.12606667,2.712458065,17.90193589,1.925411111,264.0227943,5.77586922,15.97652478,2.75,44.75,0,0
11.80546667,2.664122581,17.31313386,0.908233002,264.0595467,5.50766719,16.40490086,3.75,44.75,0,0
11.79526667,2.6622,17.26914351,0.818240872,266.3579028,5.47387684,16.45090264,4.25,44.75,0,0
13.19986667,2.791448387,22.48231377,4.231830411,279.3563648,9.2824471,18.25048336,4.75,44.75,1,1
11.5836,2.433717241,16.16526721,-2.288701605,265.9923539,4.58166721,18.45396882,5.75,44.75,0,0
11.15576667,1.94807931,13.68788117,-6.431924641,283.5412544,2.5321145,20.11980581,6.25,44.75,0,0
10.22633333,1.822896552,12.04111092,-8.588596421,277.6168524,1.81477759,20.62970734,6.75,44.75,0,0
13.2714,2.719029032,23.10231297,2.226380908,262.5857929,9.83091297,20.87593206,8.25,44.75,0,1
13.1796,2.723354839,23.42700052,2.887500283,265.6534195,10.24740052,20.53950024,8.75,44.75,0,1
12.58333333,2.689887097,21.10240111,2.050521002,263.3609803,8.51906778,19.05188011,9.25,44.75,0,1
12.7567,2.6778,20.84781228,1.559838184,264.2318082,8.09111228,19.2879741,9.75,44.75,1,1
13.59063333,2.723854839,24.30323815,3.145096018,273.4812251,10.71260482,21.15814213,10.25,44.75,0,1
14.09333333,2.794432258,25.01356911,6.288819767,276.3524876,10.92023578,18.72474934,12.25,44.75,1,1
13.81173333,2.810641935,23.95478641,8.07698962,283.6571557,10.14305308,15.87779679,14.25,44.75,0,1
12.3205,2.644422581,19.33239448,-0.61248366,258.3898389,7.01189448,19.94487814,15.25,44.75,0,0
12.55126667,2.662803226,20.83055487,0.788373581,252.9588749,8.2792882,20.04218129,15.75,44.75,0,0
12.70293333,2.636396774,21.7649853,0.259782751,246.3641309,9.06205197,21.50520255,18.75,44.75,0,1
13.11366667,2.646716129,23.50535217,0.904559329,249.9122962,10.3916855,22.60079284,20.25,44.75,0,1
12.97823333,2.636916129,22.95548428,0.849414037,250.7716746,9.97725095,22.10607024,20.75,44.75,1,1
12.14293333,2.497655172,19.20949748,-2.030576507,253.2537892,7.06656415,21.24007399,22.25,44.75,0,1
12.67023333,2.579617241,21.67515612,-0.525608317,254.8879643,9.00492279,22.20076444,22.75,44.75,0,1
12.58156667,2.525368966,22.10415382,-1.12142502,245.5522666,9.52258715,23.22557884,25.75,44.75,0,0
12.57486667,2.493003448,22.21303731,-1.152438222,246.2994779,9.63817064,23.36547553,26.25,44.75,0,0
12.72,2.43797931,23.12729377,-1.016149556,249.7437508,10.40729377,24.14344333,26.75,44.75,0,0
12.89336667,2.440768966,23.59166166,-0.767103728,255.0489222,10.69829499,24.35876539,27.25,44.75,0,1
12.8877,2.459906897,23.55598349,-0.568109982,255.6348902,10.66828349,24.12409347,27.75,44.75,0,0
12.91793333,2.473993103,23.49778766,-0.475019253,257.9166767,10.57985433,23.97280691,28.25,44.75,0,0
13.09523333,2.504668966,23.41782127,0.500813316,267.4888345,10.32258794,22.91700795,28.75,44.75,0,1
13.08276667,2.681551613,23.58587842,2.751710552,273.8721442,10.50311175,20.83416787,29.25,44.75,0,1
13.0525,2.692619355,22.66059502,1.418125759,268.7352995,9.60809502,21.24246926,33.75,44.75,0,1
12.96613333,2.691616129,21.17215138,0.232604021,274.8229698,8.20601805,20.93954736,34.25,44.75,0,1
13.26673333,2.865712903,23.70648003,4.012845862,287.8929019,10.4397467,19.69363417,35.25,44.75,0,1
13.3694,2.72673871,23.68443399,2.081017085,281.5848789,10.31503399,21.60341691,37.75,44.75,0,1
13.02343333,2.607327586,24.3597268,0.723571084,263.8846514,11.33629347,23.63615572,38.75,44.75,0,0
12.99803333,2.63567931,23.67935441,0.849673623,263.9630195,10.68132108,22.82968079,39.25,44.75,0,1
13.03713333,2.619372414,23.93455885,0.71493342,263.2019395,10.89742552,23.21962543,39.75,44.75,0,1
12.5242,2.440051724,22.82714332,-1.193028221,255.4445342,10.30294332,24.02017154,41.25,44.75,0,1
12.32486667,2.346589655,22.51806851,-2.672715469,256.1925488,10.19320184,25.19078398,42.25,44.75,0,0
12.39336667,2.354855172,23.15299299,-2.546501601,254.1344484,10.75962632,25.69949459,42.75,44.75,0,0
12.50876667,2.386293103,24.03314722,-2.402416596,253.2894699,11.52438055,26.43556382,43.25,44.75,0,0
12.81093333,2.448227586,25.32878779,-1.969729358,254.8102834,12.51785446,27.29851715,43.75,44.75,0,0
12.9076,2.421862069,25.66989638,-1.966142398,257.5065777,12.76229638,27.63603878,44.25,44.75,0,0
13.24266667,2.482565517,26.5247038,-1.176571654,261.1220521,13.28203713,27.70127545,45.25,44.75,0,1
13.1194,2.366041379,26.52211627,-1.386078338,263.8557377,13.40271627,27.90819461,45.75,44.75,0,0
13.14366667,2.343003448,26.58895548,-1.344557968,265.2025458,13.44528881,27.93351345,46.25,44.75,0,0
13.28566667,2.396362069,26.63491841,-0.301999901,270.8075559,13.34925174,26.93691831,46.75,44.75,0,1
13.24236667,2.854070968,21.32186843,8.366221999,262.1675847,8.07950176,12.95564643,-1.25,44.25,0,1
13.19816667,2.825403226,21.66628515,6.623910779,250.6281364,8.46811848,15.04237437,-0.75,44.25,0,1
13.12853333,2.813235484,21.68014883,6.160717615,249.22175,8.5516155,15.51943122,-0.25,44.25,0,1
13.18676667,2.810329032,21.88546845,5.919987042,252.4948009,8.69870178,15.96548141,0.25,44.25,0,1
13.17733333,2.808441935,22.01424874,5.735178945,256.2505032,8.83691541,16.2790698,0.75,44.25,0,0
12.38106667,2.768816129,18.77234432,2.70173774,269.1358499,6.39127765,16.07060658,2.75,44.25,0,0
13.81166667,2.787883871,24.58683276,5.751732756,291.623839,10.77516609,18.8351,4.75,44.25,0,1
12.8908,2.640051613,18.9987436,0.879394421,290.597819,6.1079436,18.11934918,5.75,44.25,0,1
12.40886667,2.449568966,17.47428426,-1.444713419,290.2888025,5.06541759,18.91899768,6.25,44.25,0,0
13.66026667,2.8382,23.22870695,9.157996571,271.3172242,9.56844028,14.07071038,9.25,44.25,0,0
13.2683,2.783151613,20.42348576,3.22817862,279.5969334,7.15518576,17.19530714,10.25,44.25,0,1
13.27553333,2.735677419,22.49272276,2.899212066,275.1801258,9.21718943,19.59351069,11.25,44.25,0,1
14.16663333,2.766603226,25.93524709,5.010812113,278.4532171,11.76861376,20.92443498,12.25,44.25,0,1
13.16486667,2.7126,21.75652308,1.671918937,274.2473781,8.59165641,20.08460414,15.75,44.25,0,0
11.7991,2.580806897,18.17653735,-1.173795714,248.1226463,6.37743735,19.35033306,17.25,44.25,0,0
11.8861,2.581706897,18.76214947,-1.132975413,239.5410129,6.87604947,19.89512488,18.75,44.25,0,1
12.14066667,2.607593548,19.55361339,-0.651211156,240.849633,7.41294672,20.20482455,19.25,44.25,0,0
12.91126667,2.633241935,22.54490884,0.818648039,250.3998276,9.63364217,21.7262608,21.25,44.25,0,0
13.32666667,2.601948387,24.06925298,0.051001969,264.4493925,10.74258631,24.01825101,22.75,44.25,1,1
13.34673333,2.588906452,24.49986602,-0.096720039,261.8984888,11.15313269,24.59658606,23.25,44.25,0,1
13.10236667,2.526541379,23.71844357,-0.985747924,256.6602153,10.6160769,24.70419149,26.25,44.25,0,1
13.0494,2.532762069,23.69733547,-0.703802841,256.3302161,10.64793547,24.40113831,26.75,44.25,0,1
12.96286667,2.499196552,23.6723633,-0.5694248,255.8933265,10.70949663,24.2417881,27.25,44.25,0,1
12.93566667,2.583927586,23.47835956,0.162123842,256.3055858,10.54269289,23.31623572,27.75,44.25,1,0
13.01896667,2.593045161,23.31970397,0.263619712,259.9071927,10.3007373,23.05608426,28.25,44.25,0,1
13.16926667,2.674696774,23.37780342,2.561524235,273.6929232,10.20853675,20.81627919,28.75,44.25,0,1
13.47073333,2.840745161,23.72104251,4.897880279,279.7762124,10.25030918,18.82316223,33.75,44.25,1,0
12.20593333,2.35077931,22.29319006,-2.724980039,251.7581344,10.08725673,25.0181701,42.25,44.25,0,0
12.27483333,2.376896552,22.81910034,-2.566356868,249.6236493,10.54426701,25.38545721,42.75,44.25,0,0
12.3151,2.514727586,23.66117565,-1.73285332,240.509844,11.34607565,25.39402897,43.25,44.25,0,0
12.6851,2.572855172,24.62729357,-1.476421179,245.8477849,11.94219357,26.10371475,43.75,44.25,0,0
12.88973333,2.538868966,24.92024034,-1.638468991,252.0423334,12.03050701,26.55870933,44.25,44.25,0,0
13.11153333,2.558037931,25.65892132,-1.186491366,254.7989412,12.54738799,26.84541269,44.75,44.25,0,0
13.47623333,2.622824138,26.71709951,-0.103008879,260.9212549,13.24086618,26.82010839,46.25,44.25,0,1
13.53323333,2.629693103,26.69091553,0.476106663,267.0443938,13.1576822,26.21480887,46.75,44.25,0,1
13.1806,2.603348276,26.14822733,0.666999005,269.4974035,12.96762733,25.48122833,47.25,44.25,0,0
13.27863333,2.86383871,21.16671758,8.338600668,255.628046,7.88808425,12.82811691,-1.25,43.75,0,1
13.1868,2.842722581,21.34595665,6.635664686,246.7011799,8.15915665,14.71029196,-0.75,43.75,0,1
13.10893333,2.831880645,21.34957899,6.264946047,247.296162,8.24064566,15.08463294,-0.25,43.75,0,1
13.2508,2.815051613,22.26043196,5.781555692,257.465195,9.00963196,16.47887627,1.25,43.75,0,1
12.38503333,2.799235484,18.8618812,3.209438983,273.0538897,6.47684787,15.65244222,2.75,43.75,0,0
13.89993333,2.799674194,23.25355516,6.036770766,294.3277099,9.35362183,17.21678439,3.75,43.75,1,1
14.27723333,2.811177419,25.15051268,6.881343134,296.5637462,10.87327935,18.26916955,4.25,43.75,1,1
14.31756667,2.800325806,25.47774723,6.760627807,298.6818217,11.16018056,18.71711942,4.75,43.75,1,1
13.89446667,2.774293548,22.57755008,4.04042631,299.3674615,8.68308341,18.53712377,5.75,43.75,1,1
12.0249,2.448617241,16.51614914,-1.529348045,278.8585795,4.49124914,18.04549719,6.75,43.75,0,1
14.50053333,2.869477419,24.31909197,10.36121434,289.7329519,9.81855864,13.95787763,10.25,43.75,0,1
13.9841,2.822567742,24.04731247,7.893993082,288.4521538,10.06321247,16.15331939,15.75,43.75,0,0
13.0218,2.676393548,20.38670138,0.858555624,276.9963692,7.36490138,19.52814576,16.75,43.75,0,0
12.09686667,2.570424138,17.88861653,-1.422783422,267.9067138,5.79174986,19.31139995,17.25,43.75,0,0
12.1795,2.632758065,18.3495783,-1.266110541,257.0675906,6.1700783,19.61568884,17.75,43.75,0,0
12.1446,2.611122581,19.36562047,-1.357951807,241.3805166,7.22102047,20.72357228,19.25,43.75,0,0
11.9622,2.580464516,18.62304307,-1.734585398,242.3195904,6.66084307,20.35762847,19.75,43.75,0,0
13.1388,2.599651613,23.0346093,-0.23114612,262.2681607,9.8958093,23.26575542,22.75,43.75,1,1
13.5715,2.607367742,25.44786764,0.38306412,262.1928187,11.87636764,25.06480352,23.25,43.75,0,1
13.4639,2.595590323,24.7619736,-0.260629916,261.621343,11.2980736,25.02260352,23.75,43.75,0,1
13.44693333,2.589667742,24.65021433,-0.386805973,260.8711702,11.203281,25.0370203,24.25,43.75,0,0
13.41556667,2.593119355,24.53700338,-0.467784237,259.4364782,11.12143671,25.00478762,24.75,43.75,0,0
13.43586667,2.5991,24.64780954,-0.4695243,258.6929332,11.21194287,25.11733384,25.25,43.75,0,1
13.26383333,2.575967742,24.14577726,-0.870727561,257.7429294,10.88194393,25.01650482,25.75,43.75,1,1
12.97303333,2.604209677,22.4590659,0.717422544,264.7042157,9.48603257,21.74164336,28.25,43.75,0,1
13.3369,2.758990323,23.50889382,3.585501744,278.7853457,10.17199382,19.92339208,28.75,43.75,0,1
